#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-3A96E3E3549C94FF-12E00A479F422B2B
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:56	Run time	0:01:43:05
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2235 - >Tb927.10.6310	specific	279802	326	367	3.99848e-11	57.0084	pfam01505	Vault	 - 	cl03238
Q#2235 - >Tb927.10.6310	specific	279802	171	209	8.51574e-09	50.46	pfam01505	Vault	 - 	cl03238
Q#2235 - >Tb927.10.6310	specific	279802	223	259	0.000288895	37.7484	pfam01505	Vault	 - 	cl03238
Q#2235 - >Tb927.10.6310	multi-dom	240439	5	862	0	1264.55	PTZ00491	PTZ00491	 - 	 - 
Q#2236 - >Tb927.10.6220	specific	281193	1	248	4.563e-116	349.078	pfam03159	XRN_N	 - 	cl03915
Q#2236 - >Tb927.10.6220	multi-dom	227382	1	587	2.38517e-141	439.745	COG5049	XRN1	C	 - 
Q#2237 - >Tb927.10.4780	specific	238864	229	531	7.20434e-180	507.338	cd01826	acyloxyacyl_hydrolase_like	 - 	cl01053
Q#2237 - >Tb927.10.4780	specific	288469	192	218	0.000184191	37.4685	pfam11617	Cu-binding_MopE	 - 	cl13123
Q#2237 - >Tb927.10.4780	multi-dom	214797	47	118	3.85817e-08	49.4125	smart00741	SapB	 - 	 - 
Q#2238 - >Tb927.10.4680	specific	239518	63	266	2.07177e-26	100.294	cd03426	CoAse	 - 	cl00447
Q#2239 - >Tb927.10.4120	specific	185450	1	105	4.44831e-66	192.985	PTZ00106	PTZ00106	 - 	cl00600
Q#2241 - >Tb927.10.2490	specific	280876	259	543	1.87352e-149	429.524	pfam02781	G6PD_C	 - 	cl07843
Q#2241 - >Tb927.10.2490	specific	278882	72	255	2.49153e-75	235.001	pfam00479	G6PD_N	 - 	cl02877
Q#2241 - >Tb927.10.2490	multi-dom	240353	1	556	0	986.169	PTZ00309	PTZ00309	 - 	 - 
Q#2242 - >Tb927.10.1630	specific	213203	87	341	1.67941e-156	448.739	cd03236	ABC_RNaseL_inhibitor_domain1	 - 	cl21455
Q#2242 - >Tb927.10.1630	superfamily	304359	357	600	2.89622e-142	412.187	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2242 - >Tb927.10.1630	specific	278466	58	80	1.72645e-07	46.0707	pfam00037	Fer4	 - 	cl23490
Q#2242 - >Tb927.10.1630	specific	281988	15	42	5.10257e-06	42.1192	pfam04068	RLI	 - 	cl04386
Q#2242 - >Tb927.10.1630	multi-dom	224166	13	605	0	953.281	COG1245	Rli1	 - 	 - 
Q#2243 - >Tb927.10.1510	specific	281978	1951	2294	1.04082e-120	384.935	pfam04054	Not1	 - 	cl12285
Q#2243 - >Tb927.10.1510	specific	293024	881	1091	1.33617e-84	275.516	pfam16415	CNOT1_CAF1_bind	 - 	cl24845
Q#2243 - >Tb927.10.1510	superfamily	293026	646	813	3.18889e-43	155.107	cl24847	CNOT1_TTP_bind superfamily	 - 	 - 
Q#2243 - >Tb927.10.1510	specific	289602	1217	1357	1.05866e-28	111.814	pfam12842	DUF3819	 - 	cl15117
Q#2244 - >Tb927.10.1080	specific	185422	1	143	2.58572e-88	252.357	PTZ00067	PTZ00067	 - 	cl00312
Q#2245 - >Tb927.10.1050	specific	240429	4	466	0	899.954	PTZ00472	PTZ00472	 - 	cl08270
Q#2246 - >Tb927.10.910	superfamily	304359	237	557	7.26639e-30	120.557	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2247 - >Tb927.10.640	superfamily	302624	41	782	2.46733e-153	473.792	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#2248 - >Tb927.10.240	specific	282540	25	67	1.13709e-15	69.8223	pfam04695	Pex14_N	C	cl04682
Q#2248 - >Tb927.10.240	superfamily	302792	230	309	7.85151e-06	46.1067	cl19219	DUF342 superfamily	N	 - 
Q#2249 - >Tb927.5.4350	specific	239643	1	156	9.35643e-56	171.234	cd03671	Ap4A_hydrolase_plant_like	 - 	cl00447
Q#2250 - >Tb927.5.3750	specific	240681	421	503	4.99246e-55	178.226	cd12235	RRM_PPIL4	 - 	cl17169
Q#2250 - >Tb927.5.3750	superfamily	294131	18	251	3.10415e-11	60.4325	cl00197	cyclophilin superfamily	 - 	 - 
Q#2250 - >Tb927.5.3750	multi-dom	223796	355	511	3.10322e-17	81.1466	COG0724	RRM	C	 - 
Q#2251 - >Tb927.5.3710	superfamily	294334	5	196	5.98809e-19	85.8567	cl00490	EEP superfamily	C	 - 
Q#2251 - >Tb927.5.3710	superfamily	294334	177	276	0.000947066	39.6421	cl00490	EEP superfamily	N	 - 
Q#2251 - >Tb927.5.3710	superfamily	294200	301	365	0.00712374	37.4795	cl00281	metallo-dependent_hydrolases superfamily	NC	 - 
Q#2252 - >Tb927.5.3210	specific	176359	27	108	3.86167e-39	124.652	cd01763	Sumo	 - 	cl00155
Q#2252 - >Tb927.5.3210	multi-dom	214563	35	104	2.16949e-12	56.4985	smart00213	UBQ	 - 	 - 
Q#2253 - >Tb927.5.2140	specific	289832	585	780	9.68096e-85	267.098	pfam13087	AAA_12	 - 	cl22977
Q#2253 - >Tb927.5.2140	specific	286500	29	172	9.80009e-80	252.156	pfam09416	UPF1_Zn_bind	 - 	cl18178
Q#2253 - >Tb927.5.2140	specific	289986	378	437	1.03672e-12	62.7347	pfam13245	AAA_19	 - 	cl21455
Q#2253 - >Tb927.5.2140	multi-dom	273041	200	804	3.77313e-90	296.726	TIGR00376	TIGR00376	 - 	 - 
Q#2254 - >Tb927.6.4910	specific	280868	243	385	1.04806e-92	273.088	pfam02773	S-AdoMet_synt_C	 - 	cl03707
Q#2254 - >Tb927.6.4910	specific	280867	116	241	5.25737e-66	204.149	pfam02772	S-AdoMet_synt_M	 - 	cl03706
Q#2254 - >Tb927.6.4910	specific	278846	7	102	4.10196e-60	188.302	pfam00438	S-AdoMet_synt_N	 - 	cl02868
Q#2254 - >Tb927.6.4910	multi-dom	240268	1	397	0	738.752	PTZ00104	PTZ00104	 - 	 - 
Q#2255 - >Tb927.6.4900	specific	280868	243	385	1.04806e-92	273.088	pfam02773	S-AdoMet_synt_C	 - 	cl03707
Q#2255 - >Tb927.6.4900	specific	280867	116	241	5.25737e-66	204.149	pfam02772	S-AdoMet_synt_M	 - 	cl03706
Q#2255 - >Tb927.6.4900	specific	278846	7	102	4.10196e-60	188.302	pfam00438	S-AdoMet_synt_N	 - 	cl02868
Q#2255 - >Tb927.6.4900	multi-dom	240268	1	397	0	738.752	PTZ00104	PTZ00104	 - 	 - 
Q#2256 - >Tb927.6.4890	specific	280868	243	385	1.45279e-92	272.703	pfam02773	S-AdoMet_synt_C	 - 	cl03707
Q#2256 - >Tb927.6.4890	specific	280867	116	241	4.46306e-65	201.838	pfam02772	S-AdoMet_synt_M	 - 	cl03706
Q#2256 - >Tb927.6.4890	specific	278846	7	102	3.72282e-60	188.687	pfam00438	S-AdoMet_synt_N	 - 	cl02868
Q#2256 - >Tb927.6.4890	multi-dom	240268	1	397	0	736.056	PTZ00104	PTZ00104	 - 	 - 
Q#2257 - >Tb927.6.4880	specific	280868	243	385	1.04806e-92	273.088	pfam02773	S-AdoMet_synt_C	 - 	cl03707
Q#2257 - >Tb927.6.4880	specific	280867	116	241	5.25737e-66	204.149	pfam02772	S-AdoMet_synt_M	 - 	cl03706
Q#2257 - >Tb927.6.4880	specific	278846	7	102	4.10196e-60	188.302	pfam00438	S-AdoMet_synt_N	 - 	cl02868
Q#2257 - >Tb927.6.4880	multi-dom	240268	1	397	0	738.752	PTZ00104	PTZ00104	 - 	 - 
Q#2259 - >Tb927.6.4300	specific	280894	171	333	4.2894e-79	237.877	pfam02800	Gp_dh_C	 - 	cl19935
Q#2259 - >Tb927.6.4300	specific	278473	3	166	1.35967e-74	226.22	pfam00044	Gp_dh_N	 - 	cl23767
Q#2259 - >Tb927.6.4300	multi-dom	185614	1	359	0	752.273	PTZ00434	PTZ00434	 - 	 - 
Q#2260 - >Tb927.6.4220	specific	270828	37	374	1.26701e-151	429.638	cd07834	STKc_MAPK	 - 	cl21453
Q#2260 - >Tb927.6.4220	multi-dom	214567	38	335	5.83811e-67	211.234	smart00220	S_TKc	 - 	 - 
Q#2261 - >Tb927.6.4210	specific	143416	82	538	0	757.988	cd07098	ALDH_F15-22	 - 	cl11961
Q#2262 - >Tb927.6.1050	specific	278538	126	338	9.63139e-107	313.711	pfam00112	Peptidase_C1	 - 	cl23744
Q#2262 - >Tb927.6.1050	specific	288946	352	411	2.51961e-26	100.243	pfam12131	DUF3586	N	cl13554
Q#2262 - >Tb927.6.1050	specific	214853	41	96	1.08582e-16	72.6614	smart00848	Inhibitor_I29	 - 	cl22448
Q#2262 - >Tb927.6.1050	multi-dom	185513	15	341	9.34441e-139	400.616	PTZ00203	PTZ00203	 - 	 - 
Q#2263 - >Tb927.6.1020	specific	278538	126	338	4.13503e-106	312.17	pfam00112	Peptidase_C1	 - 	cl23744
Q#2263 - >Tb927.6.1020	specific	288946	353	412	2.41631e-26	100.243	pfam12131	DUF3586	N	cl13554
Q#2263 - >Tb927.6.1020	specific	214853	41	96	1.08917e-16	72.6614	smart00848	Inhibitor_I29	 - 	cl22448
Q#2263 - >Tb927.6.1020	multi-dom	185513	15	341	6.80636e-138	398.305	PTZ00203	PTZ00203	 - 	 - 
Q#2264 - >Tb927.6.670	specific	206773	15	319	3.76636e-98	290.583	cd11368	RNase_PH_RRP45	 - 	cl03114
Q#2264 - >Tb927.6.670	multi-dom	225034	21	325	5.77265e-35	127.864	COG2123	Rrp42	 - 	 - 
Q#2265 - >Tb927.6.510	multi-dom	114603	1	43	5.35326e-17	70.3732	pfam05887	Trypan_PARP	C	 - 
Q#2268 - >Tb927.8.6420	superfamily	304358	144	482	1.21002e-49	169.713	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#2269 - >Tb927.8.6210	specific	270628	555	945	6.12704e-162	476.639	cd00896	PI3Kc_III	 - 	cl21453
Q#2269 - >Tb927.8.6210	superfamily	294194	359	512	1.41689e-32	122.824	cl00271	PI3Ka superfamily	 - 	 - 
Q#2269 - >Tb927.8.6210	specific	176026	97	235	1.62933e-23	96.2764	cd08380	C2_PI3K_like	 - 	cl14603
Q#2270 - >Tb927.8.6070	superfamily	294313	735	889	0.00111549	41.1363	cl00459	MIT_CorA-like superfamily	N	 - 
Q#2270 - >Tb927.8.6070	multi-dom	274008	191	969	1.18101e-23	107.45	TIGR02168	SMC_prok_B	 - 	 - 
Q#2270 - >Tb927.8.6070	multi-dom	274008	645	1371	1.07052e-15	81.6414	TIGR02168	SMC_prok_B	 - 	 - 
Q#2271 - >Tb927.8.5000	multi-dom	240364	19	600	0	967.122	PTZ00332	PTZ00332	 - 	 - 
Q#2273 - >Tb927.8.3660	superfamily	294047	279	543	5.16281e-69	229.565	cl00057	vWFA superfamily	 - 	 - 
Q#2273 - >Tb927.8.3660	superfamily	301701	808	929	3.46649e-38	137.12	cl15697	ADF_gelsolin superfamily	 - 	 - 
Q#2273 - >Tb927.8.3660	specific	282646	718	813	1.79807e-24	97.1692	pfam04815	Sec23_helical	 - 	cl04773
Q#2273 - >Tb927.8.3660	specific	285301	579	690	3.69216e-20	84.5029	pfam08033	Sec23_BS	 - 	cl06871
Q#2273 - >Tb927.8.3660	specific	282641	211	244	0.000339342	37.4343	pfam04810	zf-Sec23_Sec24	 - 	cl04769
Q#2273 - >Tb927.8.3660	multi-dom	215083	143	963	0	622.345	PLN00162	PLN00162	 - 	 - 
Q#2274 - >Tb927.8.2450	specific	214973	181	303	2.28432e-29	106.635	smart01010	AMPKBI	 - 	cl08426
Q#2274 - >Tb927.8.2450	specific	199889	89	166	1.09801e-07	47.2085	cd02859	E_set_AMPKbeta_like_N	 - 	cl09101
Q#2276 - >Tb927.8.1590	specific	238033	3951	4301	9.72198e-131	414.27	cd00078	HECTc	 - 	cl00077
Q#2276 - >Tb927.8.1590	specific	291075	3004	3106	1.79431e-17	79.6265	pfam14377	DUF4414	 - 	cl16839
Q#2276 - >Tb927.8.1590	multi-dom	214523	3980	4301	8.23053e-122	387.36	smart00119	HECTc	 - 	 - 
Q#2278 - >Tb927.8.700	superfamily	304359	215	545	1.0956e-46	170.248	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2278 - >Tb927.8.700	superfamily	280797	625	677	2.98745e-05	46.6292	cl23527	Herpes_Helicase superfamily	N	 - 
Q#2279 - >Tb927.7.6360	superfamily	305064	66	170	4.41513e-42	135.54	cl23907	H2A superfamily	 - 	 - 
Q#2279 - >Tb927.7.6360	multi-dom	197711	68	170	1.08863e-39	129.376	smart00414	H2A	 - 	 - 
Q#2280 - >Tb927.7.6290	superfamily	277568	4	381	5.80803e-82	265.658	cl22853	Motor_domain superfamily	 - 	 - 
Q#2280 - >Tb927.7.6290	multi-dom	214526	4	381	2.65564e-81	264.434	smart00129	KISc	 - 	 - 
Q#2281 - >Tb927.7.5980	specific	140234	1	591	0	1094.1	PTZ00207	PTZ00207	 - 	cl21472
Q#2281 - >Tb927.7.5980	multi-dom	284993	30	295	6.16157e-08	53.5738	pfam07690	MFS_1	C	 - 
Q#2282 - >Tb927.7.5950	specific	140234	1	590	0	1071.38	PTZ00207	PTZ00207	 - 	cl21472
Q#2283 - >Tb927.2.2180	superfamily	295670	15	249	1.07293e-43	145.4	cl03114	RNase_PH superfamily	 - 	 - 
Q#2283 - >Tb927.2.2180	multi-dom	223761	6	251	2.40783e-13	66.1567	COG0689	Rph	 - 	 - 
Q#2284 - >Tb927.2.1780	specific	99970	5	411	0	713.6	cd03796	GT1_PIG-A_like	 - 	cl10013
Q#2284 - >Tb927.2.1780	multi-dom	223515	5	382	9.02047e-44	156.647	COG0438	RfaB	 - 	 - 
Q#2285 - >Tb927.4.4740	specific	281751	121	353	5.01822e-38	134.714	pfam03798	TRAM_LAG1_CLN8	 - 	cl02759
Q#2286 - >Tb927.4.4730	superfamily	294310	40	469	1.78903e-120	359.181	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Q#2286 - >Tb927.4.4730	multi-dom	223884	75	459	2.2056e-27	112.36	COG0814	SdaC	 - 	 - 
Q#2287 - >Tb927.4.4490	specific	213211	1503	1722	8.46498e-103	326.758	cd03244	ABCC_MRP_domain2	 - 	cl21455
Q#2287 - >Tb927.4.4490	specific	213217	751	931	8.07865e-92	294.762	cd03250	ABCC_MRP_domain1	 - 	cl21455
Q#2287 - >Tb927.4.4490	superfamily	294371	1103	1370	3.17005e-27	111.583	cl00549	ABC_membrane superfamily	 - 	 - 
Q#2287 - >Tb927.4.4490	superfamily	294371	321	584	6.37499e-20	90.3971	cl00549	ABC_membrane superfamily	 - 	 - 
Q#2287 - >Tb927.4.4490	multi-dom	240327	52	1754	0	1415.31	PTZ00243	PTZ00243	 - 	 - 
Q#2288 - >Tb927.4.3950	specific	238004	201	517	4.28332e-106	328.137	cd00044	CysPc	 - 	cl00051
Q#2288 - >Tb927.4.3950	specific	286259	72	156	9.98098e-28	106.137	pfam09149	DUF1935	 - 	cl07679
Q#2289 - >Tb927.4.3810	specific	238353	56	1185	0	1016.73	cd00653	RNA_pol_B_RPB2	 - 	cl24011
Q#2289 - >Tb927.4.3810	specific	282431	585	646	4.17308e-21	86.6327	pfam04566	RNA_pol_Rpb2_4	 - 	cl04594
Q#2289 - >Tb927.4.3810	specific	282432	675	717	1.11408e-08	50.9776	pfam04567	RNA_pol_Rpb2_5	 - 	cl04595
Q#2289 - >Tb927.4.3810	multi-dom	236291	44	1185	0	1045.31	PRK08565	PRK08565	 - 	 - 
Q#2290 - >Tb927.4.3740	superfamily	304877	1208	1316	0.000386005	41.4321	cl23720	RILP-like superfamily	N	 - 
Q#2290 - >Tb927.4.3740	superfamily	304877	1376	1484	0.000386005	41.4321	cl23720	RILP-like superfamily	N	 - 
Q#2290 - >Tb927.4.3740	superfamily	304877	1110	1218	0.000386005	41.4321	cl23720	RILP-like superfamily	N	 - 
Q#2290 - >Tb927.4.3740	superfamily	304877	1264	1372	0.00110429	39.8913	cl23720	RILP-like superfamily	N	 - 
Q#2290 - >Tb927.4.3740	superfamily	304877	1432	1538	0.00110429	39.8913	cl23720	RILP-like superfamily	N	 - 
Q#2290 - >Tb927.4.3740	superfamily	304877	1006	1120	0.00116878	39.8913	cl23720	RILP-like superfamily	 - 	 - 
Q#2290 - >Tb927.4.3740	multi-dom	290579	983	1300	1.01618e-07	54.5079	pfam13868	TPH	 - 	 - 
Q#2290 - >Tb927.4.3740	multi-dom	290579	1229	1538	1.59832e-06	50.6559	pfam13868	TPH	 - 	 - 
Q#2290 - >Tb927.4.3740	multi-dom	223496	583	1138	2.3804e-14	77.1079	COG0419	SbcC	 - 	 - 
Q#2291 - >Tb927.4.3640	superfamily	301300	4	291	4.86378e-174	481.455	cl13995	MPP_superfamily superfamily	 - 	 - 
Q#2291 - >Tb927.4.3640	multi-dom	140271	1	294	0	600.354	PTZ00244	PTZ00244	 - 	 - 
Q#2293 - >Tb927.4.2560	specific	197256	444	615	5.74784e-61	199.302	cd09159	PLDc_ybhO_like_2	 - 	cl15239
Q#2293 - >Tb927.4.2560	specific	197209	100	260	2.69636e-49	167.653	cd09110	PLDc_CLS_1	 - 	cl15239
Q#2293 - >Tb927.4.2560	multi-dom	224419	79	620	3.47974e-46	168.109	COG1502	Cls	 - 	 - 
Q#2294 - >Tb927.4.2040	specific	280153	28	97	6.09561e-13	59.9298	pfam01918	Alba	 - 	cl00682
Q#2295 - >Tb927.4.1340	specific	293850	39	230	2.41822e-121	360.747	cd16292	CPSF3-like_MBL-fold	 - 	cl23716
Q#2295 - >Tb927.4.1340	specific	215023	502	746	1.21338e-46	163.738	smart01098	CPSF73-100_C	 - 	cl13209
Q#2295 - >Tb927.4.1340	specific	214983	271	393	2.46238e-44	154.235	smart01027	Beta-Casp	 - 	cl12567
Q#2295 - >Tb927.4.1340	specific	284853	406	447	1.26618e-07	47.0811	pfam07521	RMMBL	 - 	cl06522
Q#2295 - >Tb927.4.1340	multi-dom	224157	40	481	1.73574e-115	354.807	COG1236	YSH1	 - 	 - 
Q#2296 - >Tb927.9.15640	multi-dom	293336	41	217	1.33435e-55	175.615	pfam16731	GARP	 - 	 - 
Q#2297 - >Tb927.9.15540	multi-dom	293336	39	212	6.91221e-49	159.436	pfam16731	GARP	 - 	 - 
Q#2298 - >Tb927.9.15520	multi-dom	293336	39	222	2.84389e-54	172.533	pfam16731	GARP	 - 	 - 
Q#2299 - >Tb927.9.12590	specific	198347	3	501	0	766.765	cd07769	FGGY_GK	 - 	cl17037
Q#2299 - >Tb927.9.12590	multi-dom	240348	1	512	0	847.721	PTZ00294	PTZ00294	 - 	 - 
Q#2301 - >Tb927.9.11000	superfamily	304359	1	103	3.56444e-35	118.536	cl21455	P-loop_NTPase superfamily	N	 - 
Q#2302 - >Tb927.9.9450	specific	214632	1004	1023	2.77276e-06	43.3869	smart00356	ZnF_C3H1	N	cl11592
Q#2303 - >Tb927.9.6350	specific	238817	12	341	1.70753e-67	211.627	cd01639	IMPase	 - 	cl00289
Q#2304 - >Tb927.9.5590	specific	238111	677	1100	3.20924e-139	428.909	cd00187	TOP4c	 - 	cl19084
Q#2304 - >Tb927.9.5590	specific	173785	432	551	2.11643e-64	212.16	cd03365	TOPRIM_TopoIIA	 - 	cl00718
Q#2304 - >Tb927.9.5590	specific	239563	241	398	4.68615e-54	184.027	cd03481	TopoIIA_Trans_ScTopoIIA	 - 	cl02783
Q#2304 - >Tb927.9.5590	specific	293503	549	677	3.14567e-44	154.939	pfam16898	TOPRIM_C	 - 	cl03055
Q#2304 - >Tb927.9.5590	specific	280651	54	148	4.27153e-07	48.0572	pfam02518	HATPase_c	C	cl00075
Q#2304 - >Tb927.9.5590	multi-dom	215593	7	1101	0	896.761	PLN03128	PLN03128	 - 	 - 
Q#2305 - >Tb927.9.4560	superfamily	302621	498	577	1.05207e-07	48.7165	cl17169	RRM_SF superfamily	 - 	 - 
Q#2305 - >Tb927.9.4560	multi-dom	223796	476	579	0.000469696	42.2414	COG0724	RRM	NC	 - 
Q#2306 - >Tb927.9.4230	superfamily	302604	121	694	0	598.377	cl17068	AFD_class_I superfamily	 - 	 - 
Q#2306 - >Tb927.9.4230	multi-dom	240316	1	701	0	1344.25	PTZ00216	PTZ00216	 - 	 - 
Q#2307 - >Tb927.9.4200	superfamily	302604	130	700	0	576.806	cl17068	AFD_class_I superfamily	 - 	 - 
Q#2307 - >Tb927.9.4200	multi-dom	240316	10	707	0	1363.12	PTZ00216	PTZ00216	 - 	 - 
Q#2308 - >Tb927.9.4040	specific	240363	1	204	1.78805e-112	318.549	PTZ00331	PTZ00331	 - 	cl00220
Q#2311 - >Tb927.9.2490	multi-dom	227250	67	191	0.0038092	38.8491	COG4913	COG4913	NC	 - 
Q#2312 - >Tb927.11.17040	superfamily	299850	893	1103	4.85843e-44	156.635	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#2312 - >Tb927.11.17040	superfamily	299141	131	450	2.24944e-16	80.7035	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#2312 - >Tb927.11.17040	superfamily	299141	531	759	0.00208702	40.0972	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#2313 - >Tb927.11.16930	specific	213220	470	710	2.65959e-147	427.417	cd03253	ABCC_ATM1_transporter	 - 	cl21455
Q#2313 - >Tb927.11.16930	superfamily	294371	146	424	7.37104e-28	111.968	cl00549	ABC_membrane superfamily	 - 	 - 
Q#2313 - >Tb927.11.16930	multi-dom	227590	209	709	6.01891e-177	513.443	COG5265	ATM1	 - 	 - 
Q#2314 - >Tb927.11.16720	specific	278560	91	228	1.63411e-50	165.378	pfam00134	Cyclin_N	 - 	cl00050
Q#2314 - >Tb927.11.16720	specific	281044	310	420	2.22495e-25	98.4516	pfam02984	Cyclin_C	 - 	cl00050
Q#2315 - >Tb927.11.16390	specific	185632	1	97	4.82691e-62	182.079	PTZ00453	PTZ00453	 - 	cl03104
Q#2316 - >Tb927.11.16090	multi-dom	274008	7	245	4.49128e-07	51.9811	TIGR02168	SMC_prok_B	NC	 - 
Q#2317 - >Tb927.7.3120	superfamily	294186	8	87	1.88171e-30	102.688	cl00259	Sm_like superfamily	 - 	 - 
Q#2318 - >Tb927.7.1910	specific	223935	458	942	0	662.453	COG1003	GcvP2	 - 	cl18945
Q#2318 - >Tb927.7.1910	superfamily	302748	28	450	0	596.277	cl18945	AAT_I superfamily	 - 	 - 
Q#2318 - >Tb927.7.1910	multi-dom	235432	20	969	0	1553.17	PRK05367	PRK05367	 - 	 - 
Q#2319 - >Tb927.7.1690	specific	185600	1	349	0	634.985	PTZ00410	PTZ00410	 - 	cl00195
Q#2320 - >Tb927.7.1000	multi-dom	214640	97	234	0.00265804	37.7381	smart00382	AAA	 - 	 - 
Q#2324 - >Tb927.1.880	superfamily	294047	4277	4589	7.34902e-106	338.941	cl00057	vWFA superfamily	 - 	 - 
Q#2324 - >Tb927.1.880	superfamily	304359	1042	1184	5.02724e-25	101.977	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2324 - >Tb927.1.880	superfamily	304359	746	882	5.7024e-25	101.977	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2324 - >Tb927.1.880	superfamily	304359	1355	1496	1.025e-18	83.8723	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2324 - >Tb927.1.880	superfamily	304359	24	140	1.0669e-10	61.1455	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2324 - >Tb927.1.880	superfamily	304359	1675	1807	2.96206e-09	56.9083	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2324 - >Tb927.1.880	superfamily	304359	484	569	1.10116e-08	55.3675	cl21455	P-loop_NTPase superfamily	N	 - 
Q#2324 - >Tb927.1.880	superfamily	304359	328	359	0.00174356	40.8429	cl21455	P-loop_NTPase superfamily	C	 - 
Q#2324 - >Tb927.1.880	multi-dom	227596	2	4588	0	1716.76	COG5271	MDN1	 - 	 - 
Q#2325 - >Tb927.3.5550	specific	206688	6	169	3.07004e-101	287.502	cd04101	RabL4	 - 	cl21455
Q#2325 - >Tb927.3.5550	multi-dom	278499	8	166	1.38132e-38	128.391	pfam00071	Ras	 - 	 - 
Q#2326 - >Tb927.3.5280	superfamily	302621	116	193	3.09346e-14	65.0087	cl17169	RRM_SF superfamily	 - 	 - 
Q#2326 - >Tb927.3.5280	specific	214636	11	87	3.59902e-11	56.4479	smart00360	RRM	 - 	cl17169
Q#2327 - >Tb927.3.5090	superfamily	294274	18	167	2.94228e-40	132.409	cl00388	Thioredoxin_like superfamily	 - 	 - 
Q#2328 - >Tb927.3.5030	specific	238407	322	647	2.7986e-63	211.755	cd00788	KU70	 - 	cl02666
Q#2328 - >Tb927.3.5030	specific	238735	39	311	4.21762e-57	192.578	cd01458	vWA_ku	 - 	cl00057
Q#2328 - >Tb927.3.5030	multi-dom	273151	78	734	9.47112e-27	114.22	TIGR00578	ku70	 - 	 - 
Q#2329 - >Tb927.3.5020	specific	237999	367	494	8.19856e-14	67.7362	cd00038	CAP_ED	 - 	cl00047
Q#2329 - >Tb927.3.5020	specific	237999	524	628	8.97904e-09	53.4838	cd00038	CAP_ED	 - 	cl00047
Q#2329 - >Tb927.3.5020	multi-dom	223736	361	538	1.34456e-08	55.6079	COG0664	Crp	C	 - 
Q#2329 - >Tb927.3.5020	multi-dom	223736	523	644	0.00013071	43.6668	COG0664	Crp	C	 - 
Q#2330 - >Tb927.3.4310	multi-dom	240364	1	589	0	967.122	PTZ00332	PTZ00332	 - 	 - 
Q#2331 - >Tb927.3.4290	multi-dom	240364	1	589	0	967.122	PTZ00332	PTZ00332	 - 	 - 
Q#2332 - >Tb927.3.3280	specific	278434	165	299	8.71005e-55	177.402	pfam00004	AAA	 - 	cl21455
Q#2332 - >Tb927.3.3280	specific	286426	380	441	8.31755e-31	111.424	pfam09336	Vps4_C	 - 	cl07827
Q#2332 - >Tb927.3.3280	specific	239141	4	79	9.41096e-31	111.973	cd02678	MIT_VPS4	 - 	cl00299
Q#2332 - >Tb927.3.3280	superfamily	304359	128	184	0.00128931	38.6635	cl21455	P-loop_NTPase superfamily	C	 - 
Q#2332 - >Tb927.3.3280	multi-dom	214640	161	300	4.77762e-18	79.3397	smart00382	AAA	 - 	 - 
Q#2333 - >Tb927.3.3270	specific	185539	3	472	0	695.636	PTZ00286	PTZ00286	 - 	cl00204
Q#2334 - >Tb927.3.1080	superfamily	304400	100	238	1.04521e-06	46.2763	cl21511	PEMT superfamily	N	 - 
Q#2335 - >Tb927.3.1070	specific	278876	289	393	1.58813e-33	120.629	pfam00472	RF-1	 - 	cl23917
Q#2335 - >Tb927.3.1070	specific	281461	133	278	1.13005e-27	107.07	pfam03462	PCRF	N	cl23943
Q#2335 - >Tb927.3.1070	multi-dom	129130	92	428	1.9287e-73	233.432	TIGR00019	prfA	 - 	 - 
Q#2336 - >Tb927.3.1060	specific	284078	86	117	4.72526e-08	47.2616	pfam06565	DUF1126	 - 	cl24187
Q#2336 - >Tb927.3.1060	multi-dom	128921	63	163	9.14627e-21	85.0562	smart00676	DM10	 - 	 - 
Q#2337 - >Tb927.3.1030	superfamily	302621	93	155	7.13861e-10	53.3189	cl17169	RRM_SF superfamily	 - 	 - 
Q#2337 - >Tb927.3.1030	multi-dom	223796	67	221	6.78244e-06	45.7082	COG0724	RRM	N	 - 
Q#2338 - >Tb927.3.910	specific	276957	3	435	0	837.966	cd02188	gamma_tubulin	 - 	cl10017
