#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-401E4A08A436F4A-117B787A9AD3483
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:38	Run time	0:01:44:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#1775 - >Tb927.11.16630	superfamily	304372	92	657	1.5581e-123	378.404	cl21472	MFS superfamily	 - 	 - 
Q#1775 - >Tb927.11.16630	multi-dom	284993	107	338	2.70184e-07	51.6478	pfam07690	MFS_1	C	 - 
Q#1776 - >Tb927.9.9460	superfamily	289429	110	137	0.000764406	35.791	cl15016	Ten1 superfamily	C	 - 
Q#1779 - >Tb927.1.4480	specific	289138	617	909	1.15776e-63	217.403	pfam12341	Mcl1_mid	 - 	cl13738
Q#1779 - >Tb927.1.4480	superfamily	295369	19	184	2.42642e-06	49.6408	cl02567	WD40 superfamily	N	 - 
Q#1780 - >Tb927.11.14580	specific	185706	239	453	4.72688e-40	143.923	cd07895	Adenylation_mRNA_capping	 - 	cl12015
Q#1780 - >Tb927.11.14580	superfamily	302627	38	70	1.64145e-06	47.6166	cl17190	NK superfamily	C	 - 
Q#1780 - >Tb927.11.14580	specific	289950	38	148	0.000184019	40.0286	pfam13207	AAA_17	 - 	cl21455
Q#1780 - >Tb927.11.14580	multi-dom	223637	39	202	3.8061e-10	58.0556	COG0563	Adk	 - 	 - 
Q#1782 - >Tb927.8.5600	specific	235381	1	332	0	523.954	PRK05269	PRK05269	 - 	cl21457
Q#1782 - >Tb927.8.5600	multi-dom	240406	1	332	0	591.327	PTZ00411	PTZ00411	 - 	 - 
Q#1783 - >Tb927.11.12980	superfamily	280821	223	303	0.000763923	40.2258	cl03678	CDC45 superfamily	C	 - 
Q#1784 - >Tb927.9.3870	multi-dom	179877	405	642	1.55092e-05	46.7526	PRK04778	PRK04778	N	 - 
Q#1785 - >Tb927.10.13260	superfamily	295170	626	672	0.00317058	39.0964	cl02098	14-3-3 superfamily	NC	 - 
Q#1788 - >Tb927.1.600	specific	279693	399	498	1.47445e-34	127.148	pfam01384	PHO4	N	cl24138
Q#1788 - >Tb927.1.600	specific	279693	26	133	1.57285e-32	121.755	pfam01384	PHO4	C	cl24138
Q#1788 - >Tb927.1.600	multi-dom	223383	6	503	1.4575e-61	203.584	COG0306	PitA	 - 	 - 
Q#1793 - >Tb927.10.11260	superfamily	286653	57	115	0.000233038	36.3348	cl09815	IGR superfamily	 - 	 - 
Q#1797 - >Tb927.9.7390	specific	289949	48	265	1.95949e-21	92.9932	pfam13206	VSG_B	N	cl20486
Q#1798 - >Tb927.6.2890	superfamily	302574	27	275	1.29904e-67	209.075	cl16915	ZnPC_S1P1 superfamily	 - 	 - 
Q#1799 - >Tb927.2.6435	superfamily	279282	1	273	4.3939e-14	71.6729	cl03014	Trypan_glycop superfamily	N	 - 
Q#1799 - >Tb927.2.6435	superfamily	287612	316	392	0.00408644	35.4634	cl11264	Trypan_glycop_C superfamily	 - 	 - 
Q#1800 - >Tb927.4.2860	specific	282067	6	190	3.15844e-39	136.958	pfam04157	EAP30	 - 	cl20264
Q#1802 - >Tb927.11.12650	specific	279823	219	361	6.31174e-30	111.69	pfam01529	zf-DHHC	 - 	cl19890
Q#1803 - >Tb927.3.4340	specific	280107	34	332	4.47121e-147	415.746	pfam01866	Diphthamide_syn	 - 	cl19374
Q#1804 - >Tb927.3.2210	superfamily	289108	260	582	6.0144e-60	202.083	cl18610	KBP_C superfamily	 - 	 - 
Q#1806 - >Tb927.9.13020	superfamily	286056	211	257	0.00377965	34.5156	cl07487	Rho_Binding superfamily	C	 - 
Q#1807 - >Tb927.4.4540	specific	284383	13	37	5.4219e-06	38.961	pfam06943	zf-LSD1	 - 	cl23335
Q#1808 - >Tb927.7.1450	specific	281079	6	201	8.8587e-45	151.369	pfam03029	ATP_bind_1	C	cl21455
Q#1808 - >Tb927.7.1450	multi-dom	224025	5	205	1.31986e-10	58.8187	COG1100	Gem1	 - 	 - 
Q#1809 - >Tb927.7.2760	specific	238205	131	234	4.0362e-21	84.4646	cd00336	Ribosomal_L22	 - 	cl00327
Q#1810 - >Tb927.11.19540	specific	289949	19	376	3.53303e-61	203.16	pfam13206	VSG_B	 - 	cl20486
Q#1810 - >Tb927.11.19540	specific	287612	418	507	4.68998e-23	92.4729	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1812 - >Tb927.4.4880	specific	128983	585	638	4.39948e-15	68.4746	smart00744	RINGv	 - 	cl17238
Q#1812 - >Tb927.4.4880	superfamily	304389	702	808	0.00435459	38.7072	cl21495	DUF418 superfamily	C	 - 
Q#1814 - >Tb927.9.13050	superfamily	285790	647	831	0.0061262	39.5202	cl23586	TRAPPC9-Trs120 superfamily	NC	 - 
Q#1816 - >Tb927.9.15210	specific	185509	11	108	2.27575e-34	112.82	PTZ00196	PTZ00196	 - 	cl02104
Q#1818 - >Tb927.7.4600	superfamily	294029	389	432	0.00209674	37.3108	cl00030	CH superfamily	C	 - 
Q#1820 - >Tb927.11.5910	specific	291414	659	996	1.47054e-178	527.921	pfam14744	WASH-7_mid	 - 	cl20670
Q#1820 - >Tb927.11.5910	specific	291416	1051	1228	2.93155e-71	234.029	pfam14746	WASH-7_C	 - 	cl20672
Q#1820 - >Tb927.11.5910	superfamily	291415	25	603	4.74517e-40	155.913	cl20671	WASH-7_N superfamily	 - 	 - 
Q#1821 - >Tb927.10.1430	superfamily	292735	50	234	4.61547e-17	73.7927	cl24630	DUF4833 superfamily	 - 	 - 
Q#1823 - >Tb927.8.6870	specific	197470	744	765	0.00167197	34.9939	smart00015	IQ	 - 	cl23346
Q#1823 - >Tb927.8.6870	specific	197470	704	722	0.00853316	33.0679	smart00015	IQ	 - 	cl23346
Q#1824 - >Tb927.11.8280	superfamily	295468	55	89	0.00700104	36.1114	cl02777	chaperonin_like superfamily	N	 - 
Q#1826 - >Tb927.11.4100	specific	289949	16	343	2.79352e-71	224.731	pfam13206	VSG_B	 - 	cl20486
Q#1827 - >Tb927.2.5060	specific	206687	27	301	1.33793e-140	399.911	cd01900	YchF	 - 	cl21455
Q#1827 - >Tb927.2.5060	specific	283681	304	387	3.07178e-56	177.901	pfam06071	YchF-GTPase_C	 - 	cl00155
Q#1827 - >Tb927.2.5060	multi-dom	240334	1	390	0	661.256	PTZ00258	PTZ00258	 - 	 - 
Q#1828 - >Tb927.2.280	specific	273724	16	767	0	1177.31	TIGR01631	Trypano_RHS	 - 	cl19421
Q#1830 - >Tb927.7.3520	superfamily	281629	49	131	1.10784e-13	61.4582	cl04196	MPC superfamily	 - 	 - 
Q#1832 - >Tb927.7.610	specific	185707	162	390	1.34611e-39	139.623	cd07896	Adenylation_kDNA_ligase_like	 - 	cl12015
Q#1832 - >Tb927.7.610	specific	153443	392	473	4.82605e-30	110.686	cd08041	OBF_kDNA_ligase_like	 - 	cl08424
Q#1832 - >Tb927.7.610	specific	291009	39	93	1.31106e-11	58.0631	pfam14311	DUF4379	 - 	cl16790
Q#1834 - >Tb927.7.1880	specific	279674	11	74	1.12651e-26	98.2145	pfam01363	FYVE	 - 	cl22851
Q#1835 - >Tb927.11.3900	specific	133474	15	209	9.61929e-34	118.088	cd06532	Glyco_transf_25	 - 	cl01298
Q#1836 - >Tb927.2.6404	superfamily	304462	6	232	3.43396e-59	193.571	cl21608	Galactosyl_T superfamily	C	 - 
Q#1837 - >Tb927.10.7850	superfamily	302624	11	231	2.38686e-43	144.191	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#1837 - >Tb927.10.7850	multi-dom	250389	9	231	4.24709e-64	197.206	pfam01135	PCMT	 - 	 - 
Q#1838 - >Tb927.10.9360	multi-dom	183292	68	512	5.9734e-99	302.896	PRK11728	PRK11728	 - 	 - 
Q#1840 - >Tb927.8.7440	specific	238287	47	266	7.02932e-54	176.128	cd00519	Lipase_3	 - 	cl21494
Q#1841 - >Tb927.11.13210	superfamily	295219	124	207	0.00350481	36.7085	cl02219	Bap31 superfamily	N	 - 
Q#1842 - >Tb927.7.1510	specific	211335	26	374	1.6726e-79	250.223	cd02568	PseudoU_synth_PUS1_PUS2	 - 	cl00130
Q#1842 - >Tb927.7.1510	multi-dom	223179	24	389	1.65909e-43	155.503	COG0101	TruA	 - 	 - 
Q#1844 - >Tb927.10.10620	superfamily	301322	18	138	0.00168165	37.9673	cl14615	PI-PLCc_GDPD_SF superfamily	N	 - 
Q#1846 - >Tb927.11.8060	superfamily	294297	295	342	3.30167e-07	48.0228	cl00429	SNARE_assoc superfamily	N	 - 
Q#1846 - >Tb927.11.8060	specific	290141	76	99	0.00589979	33.3215	pfam13405	EF-hand_6	 - 	cl23634
Q#1847 - >Tb927.10.4210	multi-dom	274529	17	152	0.0018944	38.3983	TIGR03346	chaperone_ClpB	NC	 - 
Q#1848 - >Tb927.2.1140	superfamily	302859	53	340	1.5223e-149	438.108	cl19421	RHSP superfamily	C	 - 
Q#1849 - >Tb927.7.2790	multi-dom	130141	495	673	6.84514e-05	44.8105	TIGR01069	mutS2	C	 - 
Q#1850 - >Tb927.3.900	specific	286494	18	97	2.6414e-13	63.4151	pfam09409	PUB	 - 	cl15262
Q#1851 - >Tb927.11.8880	specific	223088	4	210	7.39999e-65	204.385	COG0009	SUA5	 - 	cl00305
Q#1854 - >Tb927.9.16630	superfamily	282433	9	46	0.00509493	31.324	cl04596	IATP superfamily	N	 - 
Q#1855 - >Tb927.10.14250	superfamily	294084	203	233	0.00387908	34.4647	cl00117	PDZ superfamily	N	 - 
Q#1856 - >Tb927.10.12620	superfamily	152799	831	930	1.87921e-28	110.464	cl13759	DUF3648 superfamily	 - 	 - 
Q#1858 - >Tb927.11.2510	superfamily	285386	316	520	1.55077e-10	60.5828	cl06969	NUC173 superfamily	 - 	 - 
Q#1860 - >Tb927.9.570	specific	289949	20	368	6.65678e-52	178.507	pfam13206	VSG_B	 - 	cl20486
Q#1860 - >Tb927.9.570	specific	287612	413	505	1.22583e-17	77.065	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1861 - >Tb927.2.100	superfamily	302859	47	800	0	1067.14	cl19421	RHSP superfamily	 - 	 - 
Q#1862 - >Tb927.1.4760	specific	287352	501	611	2.62979e-29	111.161	pfam10366	Vps39_1	 - 	cl11033
Q#1862 - >Tb927.1.4760	superfamily	287353	905	1005	6.24616e-24	96.1625	cl11034	Vps39_2 superfamily	 - 	 - 
Q#1862 - >Tb927.1.4760	superfamily	128594	790	883	1.28723e-06	47.6539	cl23054	CLH superfamily	N	 - 
Q#1862 - >Tb927.1.4760	superfamily	295303	25	301	4.58078e-05	44.9283	cl02434	CNH superfamily	 - 	 - 
Q#1863 - >Tb927.9.890	superfamily	287612	405	458	0.00110496	37.3894	cl11264	Trypan_glycop_C superfamily	NC	 - 
Q#1865 - >Tb927.5.1280	specific	143496	15	245	4.47043e-119	338.019	cd06822	PLPDE_III_YBL036c_euk	 - 	cl00261
Q#1866 - >Tb927.2.1170	superfamily	302859	11	656	0	592.188	cl19421	RHSP superfamily	 - 	 - 
Q#1867 - >Tb927.11.3070	superfamily	295369	328	504	4.5172e-11	62.7376	cl02567	WD40 superfamily	C	 - 
Q#1867 - >Tb927.11.3070	specific	289068	151	211	1.76835e-08	49.8395	pfam12265	CAF1C_H4-bd	 - 	cl13671
Q#1867 - >Tb927.11.3070	multi-dom	225201	246	507	8.42661e-11	62.7987	COG2319	WD40	C	 - 
Q#1868 - >Tb927.3.2510.2	superfamily	289949	1	277	3.20358e-19	86.0596	cl20486	VSG_B superfamily	N	 - 
Q#1869 - >Tb927.8.3500	specific	291186	40	296	7.23181e-44	158.469	pfam14500	MMS19_N	 - 	cl20545
Q#1871 - >Tb927.9.6470	multi-dom	223520	58	140	0.00840229	35.3968	COG0443	DnaK	N	 - 
Q#1872 - >Tb927.11.18210	specific	287612	429	537	3.22774e-20	84.3837	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1872 - >Tb927.11.18210	superfamily	279282	50	408	0.000755469	40.4717	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#1873 - >Tb927.2.1120	superfamily	302859	6	656	0	712.37	cl19421	RHSP superfamily	 - 	 - 
Q#1875 - >Tb927.7.3210	superfamily	304357	20	281	2.228e-44	157.294	cl21453	PKc_like superfamily	 - 	 - 
Q#1875 - >Tb927.7.3210	multi-dom	278497	21	282	1.44339e-44	158.142	pfam00069	Pkinase	 - 	 - 
Q#1876 - >Tb927.6.2460	specific	287392	275	891	1.52656e-89	296.404	pfam10408	Ufd2P_core	 - 	cl15660
Q#1876 - >Tb927.6.2460	specific	239245	8	98	1.16645e-18	80.2948	cd02947	TRX_family	 - 	cl00388
Q#1876 - >Tb927.6.2460	superfamily	302633	908	999	0.00180427	36.52	cl17238	RING superfamily	 - 	 - 
Q#1877 - >Tb927.6.5740	specific	289949	22	370	2.52163e-54	185.056	pfam13206	VSG_B	 - 	cl20486
Q#1877 - >Tb927.6.5740	specific	287612	411	508	7.50653e-20	83.2281	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1878 - >Tb927.7.680	specific	278647	370	437	4.48961e-23	91.7611	pfam00226	DnaJ	 - 	cl02542
Q#1878 - >Tb927.7.680	superfamily	301343	599	755	2.46111e-06	47.51	cl14778	DnaJ-X superfamily	 - 	 - 
Q#1879 - >Tb927.5.4550	superfamily	299850	888	1100	1.19632e-38	141.227	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#1879 - >Tb927.5.4550	superfamily	299141	124	419	5.94199e-16	79.1627	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#1881 - >Tb927.5.4630	specific	140265	1	324	0	599.792	PTZ00238	PTZ00238	 - 	cl03953
Q#1882 - >Tb927.6.5660	superfamily	279282	10	313	5.39492e-43	155.261	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#1886 - >Tb927.10.10530	superfamily	304987	16	112	3.92021e-43	134.952	cl23830	H2B superfamily	 - 	 - 
Q#1887 - >Tb927.9.4760	superfamily	291957	306	348	0.000421245	37.7013	cl21156	HYLS1_C superfamily	C	 - 
Q#1888 - >Tb927.8.6740	specific	214888	332	456	1.22974e-17	77.0038	smart00891	ERCC4	 - 	cl10594
Q#1888 - >Tb927.8.6740	specific	280251	165	197	0.00146829	35.0606	pfam02037	SAP	 - 	cl02640
Q#1888 - >Tb927.8.6740	multi-dom	224859	310	577	6.54755e-14	70.4513	COG1948	MUS81	 - 	 - 
Q#1889 - >Tb927.11.790	superfamily	304357	280	540	1.02795e-44	157.638	cl21453	PKc_like superfamily	N	 - 
Q#1889 - >Tb927.11.790	superfamily	304357	71	139	0.00760691	37.3358	cl21453	PKc_like superfamily	C	 - 
Q#1889 - >Tb927.11.790	multi-dom	214567	287	541	1.08708e-46	162.699	smart00220	S_TKc	N	 - 
Q#1891 - >Tb927.5.5080	specific	279282	7	377	5.84907e-55	186.848	pfam00913	Trypan_glycop	 - 	cl03014
Q#1891 - >Tb927.5.5080	superfamily	287612	413	468	1.427e-05	42.7822	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#1893 - >Tb927.11.8420	specific	278647	13	80	2.27714e-21	79.4347	pfam00226	DnaJ	 - 	cl02542
Q#1894 - >Tb927.5.880	superfamily	304453	48	81	3.13464e-06	41.9876	cl21590	PMT_2 superfamily	C	 - 
Q#1895 - >Tb11.15.0006	specific	289949	24	368	4.59294e-41	149.617	pfam13206	VSG_B	 - 	cl20486
Q#1895 - >Tb11.15.0006	specific	287612	409	507	1.32462e-22	90.9321	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1898 - >Tb927.4.1730	superfamily	282625	44	159	0.00186503	36.042	cl04754	LMBR1 superfamily	NC	 - 
Q#1901 - >Tb927.10.16360	specific	289949	18	375	4.72701e-40	147.306	pfam13206	VSG_B	 - 	cl20486
Q#1901 - >Tb927.10.16360	specific	287612	416	526	5.40665e-18	78.2206	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1904 - >Tb927.11.1900	specific	239452	10	526	0	954.469	cd03336	TCP1_beta	 - 	cl02777
Q#1904 - >Tb927.11.1900	multi-dom	185514	1	529	0	1008.02	PTZ00212	PTZ00212	 - 	 - 
Q#1905 - >Tb927.10.8170	multi-dom	285953	59	474	8.15439e-83	276.976	pfam08801	Nucleoporin_N	 - 	 - 
Q#1907 - >Tb927.11.10000	superfamily	304451	17	158	1.32551e-18	78.0491	cl21588	Snf7 superfamily	 - 	 - 
Q#1908 - >Tb927.10.4870	specific	239200	7	289	7.58944e-66	209.273	cd02801	DUS_like_FMN	 - 	cl21457
Q#1908 - >Tb927.10.4870	multi-dom	223120	3	327	1.88402e-44	156.327	COG0042	DusA	 - 	 - 
Q#1910 - >Tb927.7.750	multi-dom	173412	2	237	0.000205186	43.9763	PTZ00121	PTZ00121	NC	 - 
Q#1911 - >Tb927.9.13710	specific	173423	1	182	5.03706e-138	381.117	PTZ00133	PTZ00133	 - 	cl21455
Q#1911 - >Tb927.9.13710	multi-dom	197556	4	177	4.67906e-38	127.744	smart00178	SAR	 - 	 - 
Q#1913 - >Tb927.10.13350	multi-dom	274009	458	646	0.000480589	43.1327	TIGR02169	SMC_prok_A	C	 - 
Q#1915 - >Tb927.1.180	specific	273724	52	804	0	1176.92	TIGR01631	Trypano_RHS	 - 	cl19421
Q#1916 - >Tb927.4.1460	specific	280334	216	275	2.83139e-23	91.5822	pfam02148	zf-UBP	 - 	cl09957
Q#1919 - >Tb927.6.3640	superfamily	302633	13	54	1.32399e-06	43.9358	cl17238	RING superfamily	 - 	 - 
Q#1919 - >Tb927.6.3640	specific	279037	142	184	8.6588e-06	41.6919	pfam00643	zf-B_box	 - 	cl00034
Q#1919 - >Tb927.6.3640	specific	293931	449	559	0.00371305	36.2547	cd11709	SPRY	 - 	cl02614
Q#1921 - >Tb927.10.12020	superfamily	304359	33	68	1.00997e-06	47.955	cl21455	P-loop_NTPase superfamily	C	 - 
Q#1923 - >Tb927.8.1120	superfamily	304603	30	79	4.13614e-07	42.9013	cl22856	SNARE superfamily	 - 	 - 
Q#1924 - >Tb927.4.1880	multi-dom	223039	45	303	0.00350644	37.8433	PHA03307	PHA03307	C	 - 
Q#1925 - >Tb927.11.11000	specific	278723	79	188	2.79567e-08	50.4076	pfam00307	CH	 - 	cl00030
Q#1926 - >Tb927.5.2160	specific	281686	10	104	1.06489e-14	63.1569	pfam03724	META	 - 	cl01245
Q#1932 - >Tb927.9.2130	superfamily	304357	646	684	1.01048e-05	47.6748	cl21453	PKc_like superfamily	NC	 - 
Q#1932 - >Tb927.9.2130	superfamily	304357	927	999	0.000187624	43.3455	cl21453	PKc_like superfamily	N	 - 
Q#1935 - >Tb927.5.4710	superfamily	289949	25	136	6.43151e-09	56.7844	cl20486	VSG_B superfamily	C	 - 
Q#1936 - >Tb927.4.1510	specific	292829	838	1069	1.65482e-38	142.622	pfam16212	PhoLip_ATPase_C	 - 	cl02929
Q#1936 - >Tb927.4.1510	specific	292826	58	117	6.13368e-12	60.5749	pfam16209	PhoLip_ATPase_N	 - 	cl24702
Q#1936 - >Tb927.4.1510	superfamily	289987	482	584	2.67553e-10	56.8808	cl16182	Cation_ATPase superfamily	 - 	 - 
Q#1936 - >Tb927.4.1510	superfamily	278548	123	359	1.26764e-07	52.1781	cl02811	E1-E2_ATPase superfamily	 - 	 - 
Q#1936 - >Tb927.4.1510	specific	226572	787	845	0.000786469	39.8496	COG4087	COG4087	N	cl21460
Q#1936 - >Tb927.4.1510	multi-dom	273734	66	1067	0	811.612	TIGR01652	ATPase-Plipid	 - 	 - 
Q#1937 - >Tb927.11.13600	specific	197617	29	84	2.38667e-12	59.9409	smart00271	DnaJ	 - 	cl02542
Q#1938 - >Tb927.2.910	superfamily	299850	875	957	1.4105e-22	94.6183	cl11967	Nucleotidyl_cyc_III superfamily	C	 - 
Q#1940 - >Tb927.9.16500	specific	279282	14	387	2.20854e-58	196.478	pfam00913	Trypan_glycop	 - 	cl03014
Q#1940 - >Tb927.9.16500	specific	287612	414	504	3.26496e-17	75.9094	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1941 - >Tb927.10.6640	specific	279450	32	245	1.69526e-20	84.2686	pfam01105	EMP24_GP25L	 - 	cl03099
Q#1943 - >Tb927.11.9590	specific	283003	3	436	0	920.311	pfam05221	AdoHcyase	 - 	cl21454
Q#1943 - >Tb927.11.9590	multi-dom	240258	1	437	0	870.127	PTZ00075	PTZ00075	 - 	 - 
Q#1944 - >Tb927.4.2930	superfamily	294495	110	193	1.97677e-05	41.1493	cl00767	OsmC superfamily	 - 	 - 
Q#1945 - >Tb927.11.3490	multi-dom	225507	426	572	0.00064737	41.3307	COG2959	HemX	C	 - 
Q#1946 - >Tb927.7.1710	specific	281462	1	128	3.68594e-38	132.578	pfam03463	eRF1_1	 - 	cl04089
Q#1946 - >Tb927.7.1710	superfamily	281464	276	372	1.3437e-19	81.8185	cl04091	eRF1_3 superfamily	 - 	 - 
Q#1946 - >Tb927.7.1710	superfamily	281463	136	259	3.27165e-14	67.6884	cl04090	eRF1_2 superfamily	 - 	 - 
Q#1946 - >Tb927.7.1710	multi-dom	224454	1	372	2.02205e-65	211.398	COG1537	PelA	 - 	 - 
Q#1947 - >Tb927.4.1380	specific	280702	4	174	2.52802e-22	85.8656	pfam02580	Tyr_Deacylase	 - 	cl00253
Q#1948 - >Tb927.10.9160	multi-dom	227640	137	230	9.22379e-07	49.7308	COG5333	CCL1	NC	 - 
Q#1951 - >Tb927.9.17050	specific	287612	379	478	3.61664e-27	103.644	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1951 - >Tb927.9.17050	superfamily	279282	14	311	1.4288e-08	55.1093	cl03014	Trypan_glycop superfamily	C	 - 
Q#1953 - >Tb927.7.480	specific	290249	499	625	0.00106144	38.7441	pfam13515	FUSC_2	 - 	cl19401
Q#1958 - >Tb927.5.3700	specific	100051	58	205	2.92336e-44	146.403	cd04645	LbH_gamma_CA_like	 - 	cl00160
Q#1958 - >Tb927.5.3700	multi-dom	223735	45	208	1.29944e-27	103.822	COG0663	PaaY	 - 	 - 
Q#1959 - >Tb927.5.840	specific	282964	532	654	1.55666e-18	80.2849	pfam05178	Kri1	 - 	cl04969
Q#1959 - >Tb927.5.840	specific	289688	746	814	3.4882e-18	79.0576	pfam12936	Kri1_C	C	cl15178
Q#1962 - >Tb927.4.5070	superfamily	301714	88	238	1.72746e-12	63.438	cl15787	SEC14 superfamily	 - 	 - 
Q#1963 - >Tb927.9.15150	specific	290906	198	287	2.38779e-33	116.797	pfam14204	Ribosomal_L18_c	 - 	cl16705
Q#1963 - >Tb927.9.15150	specific	279233	26	179	5.47938e-29	106.208	pfam00861	Ribosomal_L18p	 - 	cl00379
Q#1963 - >Tb927.9.15150	multi-dom	240254	1	308	4.65747e-174	482.261	PTZ00069	PTZ00069	 - 	 - 
Q#1965 - >Tb927.4.3320	specific	291353	30	238	1.62736e-94	274.348	pfam14681	UPRTase	 - 	cl00309
Q#1966 - >Tb927.4.1640	superfamily	304911	97	293	3.11947e-18	80.862	cl23754	EamA superfamily	 - 	 - 
Q#1966 - >Tb927.4.1640	multi-dom	227402	7	296	1.19195e-34	127.697	COG5070	VRG4	 - 	 - 
Q#1967 - >Tb927.8.7860	superfamily	299850	920	1132	9.98476e-49	170.117	cl11967	Nucleotidyl_cyc_III superfamily	 - 	 - 
Q#1967 - >Tb927.8.7860	superfamily	299141	151	455	1.27428e-08	56.8212	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#1967 - >Tb927.8.7860	superfamily	299141	530	787	0.000264803	43.1788	cl10011	Periplasmic_Binding_Protein_Type_1 superfamily	 - 	 - 
Q#1967 - >Tb927.8.7860	multi-dom	225025	876	1130	1.21524e-25	105.315	COG2114	AcyC	 - 	 - 
Q#1969 - >Tb927.10.15530	specific	213188	379	572	3.34579e-48	163.774	cd03221	ABCF_EF-3	 - 	cl21455
Q#1969 - >Tb927.10.15530	specific	213188	65	285	5.19971e-44	152.218	cd03221	ABCF_EF-3	 - 	cl21455
Q#1969 - >Tb927.10.15530	specific	289608	279	366	1.3058e-26	101.891	pfam12848	ABC_tran_Xtn	 - 	cl14896
Q#1969 - >Tb927.10.15530	multi-dom	223562	63	585	4.27145e-180	518.344	COG0488	Uup	 - 	 - 
Q#1970 - >Tb927.11.2690	superfamily	294243	275	480	9.17115e-108	317.692	cl00339	SugarP_isomerase superfamily	 - 	 - 
Q#1970 - >Tb927.11.2690	specific	224702	13	243	1.33685e-86	264.108	COG1788	AtoD	 - 	cl00339
Q#1970 - >Tb927.11.2690	multi-dom	227016	11	463	3.14873e-36	139.361	COG4670	YdiF	 - 	 - 
Q#1971 - >Tb927.3.2540	superfamily	289949	157	296	8.504e-10	58.3252	cl20486	VSG_B superfamily	N	 - 
Q#1971 - >Tb927.3.2540	superfamily	304665	302	378	0.00551807	36.4062	cl22974	HpaP superfamily	C	 - 
Q#1972 - >Tb927.4.4170	specific	279986	2	225	4.93752e-36	125.774	pfam01728	FtsJ	 - 	cl17173
Q#1975 - >Tb927.9.9030	multi-dom	132512	277	348	0.0059233	36.9719	TIGR03472	HpnI	NC	 - 
Q#1976 - >Tb927.11.15120	multi-dom	237284	541	719	1.27656e-05	46.8957	PRK13108	PRK13108	N	 - 
Q#1977 - >Tb927.6.4990	specific	213395	50	174	7.47082e-27	97.1972	cd12152	F1-ATPase_delta	 - 	cl10033
Q#1977 - >Tb927.6.4990	multi-dom	184056	48	171	2.71987e-12	59.5849	PRK13446	atpC	 - 	 - 
Q#1978 - >Tb927.10.8180	multi-dom	290566	28	80	0.00136202	36.7367	pfam13855	LRR_8	 - 	 - 
Q#1979 - >Tb927.11.9970	superfamily	292116	128	186	1.14915e-05	40.3099	cl21293	SMAP superfamily	 - 	 - 
Q#1980 - >Tb927.11.3380	specific	269907	33	152	5.73086e-46	144.662	cd00835	RanBD_family	 - 	cl17171
Q#1982 - >Tb927.11.20480	specific	289949	53	410	7.82508e-45	161.173	pfam13206	VSG_B	 - 	cl20486
Q#1983 - >Tb927.9.17360	specific	289949	25	374	3.22499e-36	135.75	pfam13206	VSG_B	 - 	cl20486
Q#1984 - >Tb927.10.4320	multi-dom	173412	318	644	1.36358e-11	66.7031	PTZ00121	PTZ00121	N	 - 
Q#1986 - >Tb927.4.2980	multi-dom	274009	96	215	0.00216945	38.1251	TIGR02169	SMC_prok_A	NC	 - 
Q#1988 - >Tb927.3.180	specific	279282	19	383	1.61856e-65	215.352	pfam00913	Trypan_glycop	 - 	cl03014
Q#1988 - >Tb927.3.180	specific	287612	416	503	1.63204e-13	65.1238	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#1996 - >Tb927.3.3370	specific	279228	214	322	1.18266e-11	59.8101	pfam00856	SET	 - 	cl02566
Q#1996 - >Tb927.3.3370	specific	214584	69	123	0.0065391	33.3394	smart00249	PHD	 - 	cl22851
Q#1999 - >Tb927.11.6220	specific	279823	427	555	8.15716e-33	120.935	pfam01529	zf-DHHC	 - 	cl19890
Q#2000 - >Tb927.1.4740	specific	291320	17	422	9.52096e-126	384.286	pfam14647	FAM91_N	 - 	cl20609
Q#2000 - >Tb927.1.4740	superfamily	291321	511	1045	2.20035e-90	293.81	cl20610	FAM91_C superfamily	 - 	 - 
Q#2002 - >Tb927.10.12980	superfamily	302624	263	500	1.28898e-36	135.243	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#2002 - >Tb927.10.12980	multi-dom	223222	174	501	2.70037e-56	196.072	COG0144	RsmB	N	 - 
Q#2005 - >Tb927.4.2240	specific	279412	73	322	8.65447e-32	118.61	pfam01063	Aminotran_4	 - 	cl00224
