#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-C9462657F40EF08-378D0F774F201E6F
#datatype	hitsConcise Results
#status	0
#Start time	2016-10-14T18:33:18	Run time	0:01:43:48
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#2156 - >Tb927.11.11230	multi-dom	225074	4	126	2.21435e-06	43.5565	COG2163	RPL14A	 - 	 - 
Q#2157 - >Tb927.2.4810	superfamily	295369	470	769	5.11751e-18	84.694	cl02567	WD40 superfamily	 - 	 - 
Q#2157 - >Tb927.2.4810	superfamily	292665	1032	1128	0.000103287	44.2729	cl24571	FAM76 superfamily	N	 - 
Q#2157 - >Tb927.2.4810	superfamily	299863	912	1048	0.00065758	41.9673	cl12013	BAR superfamily	NC	 - 
Q#2157 - >Tb927.2.4810	superfamily	304877	791	903	0.00468083	37.9653	cl23720	RILP-like superfamily	N	 - 
Q#2157 - >Tb927.2.4810	multi-dom	286798	808	1110	1.20911e-05	47.4882	pfam09755	DUF2046	 - 	 - 
Q#2157 - >Tb927.2.4810	multi-dom	279749	1026	1215	0.00573715	38.0401	pfam01442	Apolipoprotein	 - 	 - 
Q#2157 - >Tb927.2.4810	multi-dom	225201	470	823	1.49168e-18	88.9923	COG2319	WD40	 - 	 - 
Q#2158 - >Tb927.2.160	specific	140231	1	120	8.44216e-82	234.114	PTZ00204	PTZ00204	 - 	cl23106
Q#2160 - >Tb927.11.8530	specific	176459	136	483	6.46934e-121	358.757	cd03586	PolY_Pol_IV_kappa	 - 	cl12025
Q#2160 - >Tb927.11.8530	multi-dom	140232	1	570	0	1222.95	PTZ00205	PTZ00205	 - 	 - 
Q#2161 - >Tb927.10.3770	multi-dom	290160	570	642	6.91518e-08	48.9501	pfam13424	TPR_12	 - 	 - 
Q#2161 - >Tb927.10.3770	multi-dom	290160	110	188	1.13889e-07	48.1797	pfam13424	TPR_12	 - 	 - 
Q#2161 - >Tb927.10.3770	multi-dom	290160	524	601	2.19373e-07	47.4093	pfam13424	TPR_12	 - 	 - 
Q#2161 - >Tb927.10.3770	multi-dom	290160	263	339	9.60698e-05	40.0905	pfam13424	TPR_12	 - 	 - 
Q#2161 - >Tb927.10.3770	multi-dom	290160	390	473	0.00053442	37.7793	pfam13424	TPR_12	 - 	 - 
Q#2161 - >Tb927.10.3770	multi-dom	290160	306	383	0.0012304	37.0089	pfam13424	TPR_12	 - 	 - 
Q#2162 - >Tb927.1.750	superfamily	284736	265	405	6.90918e-05	43.5243	cl22465	HC2 superfamily	 - 	 - 
Q#2162 - >Tb927.1.750	superfamily	284736	349	489	6.90918e-05	43.5243	cl22465	HC2 superfamily	 - 	 - 
Q#2162 - >Tb927.1.750	multi-dom	292650	266	404	0.000109365	41.7353	pfam16031	TonB_N	 - 	 - 
Q#2162 - >Tb927.1.750	multi-dom	292650	336	474	0.000109365	41.7353	pfam16031	TonB_N	 - 	 - 
Q#2164 - >Tb927.9.7720	specific	278916	733	766	0.00212707	35.4712	pfam00515	TPR_1	 - 	cl22897
Q#2164 - >Tb927.9.7720	multi-dom	290150	733	798	2.49083e-07	47.7066	pfam13414	TPR_11	 - 	 - 
Q#2164 - >Tb927.9.7720	multi-dom	291240	348	413	0.0026755	36.4266	pfam14559	TPR_19	 - 	 - 
Q#2164 - >Tb927.9.7720	multi-dom	223533	750	1016	0.00777726	38.6737	COG0457	TPR	 - 	 - 
Q#2165 - >Tb927.8.2150	superfamily	299726	6	77	0.00609937	33.2481	cl11455	FlbT superfamily	N	 - 
Q#2166 - >Tb927.5.3550	superfamily	294274	90	160	0.00070612	37.593	cl00388	Thioredoxin_like superfamily	N	 - 
Q#2166 - >Tb927.5.3550	multi-dom	225660	11	278	2.69774e-06	47.3534	COG3118	YbbN	 - 	 - 
Q#2168 - >Tb927.8.2940	superfamily	296765	67	428	4.7203e-100	304.853	cl04955	LanC_like superfamily	 - 	 - 
Q#2169 - >Tb927.5.5330	superfamily	289949	22	196	1.65256e-17	82.5928	cl20486	VSG_B superfamily	C	 - 
Q#2170 - >Tb927.11.17770	specific	289949	15	347	2.89653e-58	195.071	pfam13206	VSG_B	 - 	cl20486
Q#2170 - >Tb927.11.17770	specific	287612	386	484	7.29783e-31	113.659	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2171 - >Tb927.10.12310	specific	282678	216	389	8.26546e-14	68.8548	pfam04851	ResIII	 - 	cl21455
Q#2171 - >Tb927.10.12310	specific	287509	14	104	7.7938e-11	58.1505	pfam10544	T5orf172	 - 	cl15257
Q#2171 - >Tb927.10.12310	superfamily	304359	450	544	3.78669e-06	45.2993	cl21455	P-loop_NTPase superfamily	 - 	 - 
Q#2171 - >Tb927.10.12310	multi-dom	274978	216	577	1.61471e-09	59.6647	TIGR04095	dnd_restrict_1	 - 	 - 
Q#2174 - >Tb927.6.2110	specific	185646	1	66	2.46941e-20	74.42	PTZ00467	PTZ00467	 - 	cl21569
Q#2175 - >Tb927.2.6230	specific	290926	6	129	2.92967e-39	133.171	pfam14226	DIOX_N	 - 	cl21672
Q#2175 - >Tb927.2.6230	specific	281202	173	274	6.80579e-27	100.265	pfam03171	2OG-FeII_Oxy	 - 	cl21496
Q#2175 - >Tb927.2.6230	multi-dom	140299	1	319	0	634.874	PTZ00273	PTZ00273	 - 	 - 
Q#2176 - >Tb927.10.8360	specific	282683	3	365	1.56125e-93	287.742	pfam04857	CAF1	 - 	cl23804
Q#2177 - >Tb927.11.3530	specific	289974	57	115	1.46408e-05	40.2821	pfam13232	Complex1_LYR_1	 - 	cl05087
Q#2179 - >Tb927.11.9560	superfamily	304358	73	291	1.80427e-26	105.818	cl21454	NADB_Rossmann superfamily	 - 	 - 
Q#2179 - >Tb927.11.9560	specific	282984	388	534	1.743e-19	83.5869	pfam05199	GMC_oxred_C	 - 	cl08434
Q#2179 - >Tb927.11.9560	multi-dom	225186	27	539	3.78244e-80	259.694	COG2303	BetA	 - 	 - 
Q#2180 - >Tb927.6.5290	superfamily	279282	10	250	6.10722e-10	59.3465	cl03014	Trypan_glycop superfamily	C	 - 
Q#2181 - >Tb927.9.1610	specific	279415	17	78	2.19847e-15	66.8097	pfam01066	CDP-OH_P_transf	 - 	cl00453
Q#2186 - >Tb927.11.9720	specific	185434	1	85	1.30246e-53	159.836	PTZ00083	PTZ00083	 - 	cl00897
Q#2187 - >Tb927.9.2450	specific	239266	177	319	1.05775e-63	198.981	cd02968	SCO	 - 	cl00388
Q#2188 - >Tb927.4.4600	specific	197984	20	88	2.33169e-18	75.633	smart00916	L51_S25_CI-B8	 - 	cl04907
Q#2189 - >Tb927.10.7960	multi-dom	236795	60	118	0.000979493	36.9978	PRK10920	PRK10920	C	 - 
Q#2192 - >Tb927.11.8760	multi-dom	274009	83	454	7.38205e-06	47.3699	TIGR02169	SMC_prok_A	C	 - 
Q#2193 - >Tb927.9.370	superfamily	279282	14	373	1.44443e-09	57.8057	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#2195 - >Tb927.10.11340	multi-dom	173412	780	1085	0.000137035	45.1319	PTZ00121	PTZ00121	NC	 - 
Q#2196 - >Tb927.9.1960	specific	143596	2	261	1.24857e-127	361.744	cd07572	nit	 - 	cl11424
Q#2197 - >Tb927.11.3660	specific	281624	19	113	8.92668e-22	80.952	pfam03645	Tctex-1	 - 	cl04194
Q#2198 - >Tb927.3.540	superfamily	296151	1	50	1.13436e-11	55.89	cl03953	ESAG1 superfamily	N	 - 
Q#2199 - >Tb927.11.13000	specific	292829	1285	1535	1.09912e-55	192.698	pfam16212	PhoLip_ATPase_C	 - 	cl02929
Q#2199 - >Tb927.11.13000	specific	292826	20	85	2.15851e-23	93.3168	pfam16209	PhoLip_ATPase_N	 - 	cl24702
Q#2199 - >Tb927.11.13000	superfamily	278548	120	176	1.28249e-08	55.6449	cl02811	E1-E2_ATPase superfamily	C	 - 
Q#2199 - >Tb927.11.13000	multi-dom	273734	34	1535	0	618.241	TIGR01652	ATPase-Plipid	 - 	 - 
Q#2201 - >Tb927.4.4020	superfamily	294310	19	471	0	617.65	cl00456	SLC5-6-like_sbd superfamily	 - 	 - 
Q#2201 - >Tb927.4.4020	multi-dom	223884	69	459	1.7557e-25	106.582	COG0814	SdaC	 - 	 - 
Q#2202 - >Tb927.8.6490	specific	270910	348	602	1.8491e-74	245.54	cd14008	STKc_LKB1_CaMKK	 - 	cl21453
Q#2202 - >Tb927.8.6490	specific	289563	781	816	7.14852e-05	39.9411	pfam12799	LRR_4	C	cl19302
Q#2202 - >Tb927.8.6490	specific	289563	758	798	0.00215731	35.7039	pfam12799	LRR_4	 - 	cl19302
Q#2202 - >Tb927.8.6490	multi-dom	214567	342	602	1.3808e-56	195.056	smart00220	S_TKc	 - 	 - 
Q#2202 - >Tb927.8.6490	multi-dom	290566	759	816	4.17612e-05	40.9739	pfam13855	LRR_8	 - 	 - 
Q#2204 - >Tb927.3.490	superfamily	287612	428	470	0.000126413	40.0858	cl11264	Trypan_glycop_C superfamily	C	 - 
Q#2205 - >Tb927.10.14620	multi-dom	274808	223	294	0.00138133	39.4122	TIGR03835	termin_org_DnaJ	C	 - 
Q#2208 - >Tb927.3.1900	multi-dom	227596	309	815	2.04951e-11	66.9463	COG5271	MDN1	N	 - 
Q#2208 - >Tb927.3.1900	multi-dom	240271	140	406	0.000733732	41.9556	PTZ00108	PTZ00108	N	 - 
Q#2209 - >Tb927.11.3890	superfamily	302624	87	605	2.304e-100	312.394	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#2211 - >Tb927.11.6230	specific	278759	74	461	6.79901e-67	216.521	pfam00344	SecY	 - 	cl10564
Q#2211 - >Tb927.11.6230	specific	287522	39	72	9.79008e-11	55.0621	pfam10559	Plug_translocon	 - 	cl11188
Q#2211 - >Tb927.11.6230	multi-dom	185519	1	475	0	842.746	PTZ00219	PTZ00219	 - 	 - 
Q#2212 - >Tb927.11.17170	specific	287612	45	149	3.52192e-13	60.5014	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2213 - >Tb927.1.4720	specific	279228	380	421	1.42803e-09	54.8025	pfam00856	SET	N	cl02566
Q#2213 - >Tb927.1.4720	specific	280009	232	260	0.00100168	35.8467	pfam01753	zf-MYND	N	cl20224
Q#2214 - >Tb927.8.1110	specific	279780	106	152	2.84034e-09	49.4267	pfam01479	S4	 - 	cl09940
Q#2214 - >Tb927.8.1110	specific	278588	20	61	0.000524748	35.9654	pfam00163	Ribosomal_S4	N	cl02814
Q#2214 - >Tb927.8.1110	multi-dom	185484	1	180	1.31246e-110	312.013	PTZ00155	PTZ00155	 - 	 - 
Q#2215 - >Tb927.8.1530	superfamily	289314	159	210	0.00358175	34.7823	cl13913	GPHR_N superfamily	N	 - 
Q#2216 - >Tb927.2.5230	superfamily	304357	20	276	7.29467e-81	243.152	cl21453	PKc_like superfamily	 - 	 - 
Q#2216 - >Tb927.2.5230	multi-dom	214567	20	277	2.07571e-77	234.346	smart00220	S_TKc	 - 	 - 
Q#2217 - >Tb927.10.1250	specific	239824	98	245	2.62149e-19	80.2797	cd04332	YbaK_like	 - 	cl00022
Q#2218 - >Tb927.4.3020	specific	238005	567	709	7.02894e-20	86.2372	cd00046	DEXDc	 - 	cl21455
Q#2218 - >Tb927.4.3020	specific	214852	1029	1112	6.27584e-16	72.6861	smart00847	HA2	 - 	cl04503
Q#2218 - >Tb927.4.3020	specific	278689	815	901	6.18229e-08	51.0773	pfam00271	Helicase_C	 - 	cl21455
Q#2218 - >Tb927.4.3020	specific	278464	287	330	6.6524e-06	43.7851	pfam00035	dsrm	N	cl00054
Q#2218 - >Tb927.4.3020	superfamily	285018	1146	1218	3.80456e-05	43.0912	cl06657	OB_NTP_bind superfamily	C	 - 
Q#2218 - >Tb927.4.3020	multi-dom	224557	547	1139	3.45451e-125	409.402	COG1643	HrpA	C	 - 
Q#2220 - >Tb927.11.8510	specific	176459	136	483	3.58686e-112	336.416	cd03586	PolY_Pol_IV_kappa	 - 	cl12025
Q#2220 - >Tb927.11.8510	superfamily	294345	498	563	0.00274733	36.9765	cl00509	hot_dog superfamily	N	 - 
Q#2220 - >Tb927.11.8510	multi-dom	140232	1	570	0	1214.48	PTZ00205	PTZ00205	 - 	 - 
Q#2222 - >Tb927.11.6460	superfamily	298682	21	61	0.00824871	34.4457	cl08302	EFh superfamily	C	 - 
Q#2224 - >Tb927.11.19430	superfamily	287612	76	167	1.16806e-06	43.5526	cl11264	Trypan_glycop_C superfamily	 - 	 - 
Q#2225 - >Tb927.4.5720	superfamily	279282	12	142	2.26976e-20	90.9329	cl03014	Trypan_glycop superfamily	C	 - 
Q#2226 - >Tb927.1.275	superfamily	299850	867	949	1.91484e-21	91.5368	cl11967	Nucleotidyl_cyc_III superfamily	C	 - 
Q#2227 - >Tb927.2.2270	specific	293440	126	222	1.48331e-25	93.7281	pfam16835	SF3A2	 - 	cl10717
Q#2227 - >Tb927.2.2270	specific	289631	29	51	0.000875889	34.4229	pfam12874	zf-met	 - 	cl23626
Q#2230 - >Tb927.11.5060	superfamily	302624	476	599	8.02021e-11	62.5234	cl17173	AdoMet_MTases superfamily	NC	 - 
Q#2230 - >Tb927.11.5060	superfamily	302624	252	306	4.626e-09	57.1306	cl17173	AdoMet_MTases superfamily	C	 - 
Q#2231 - >Tb927.3.2050	superfamily	284736	1471	1572	0.000214435	42.3687	cl22465	HC2 superfamily	C	 - 
Q#2233 - >Tb927.9.11310	specific	239732	45	218	1.85521e-111	317.217	cd03763	proteasome_beta_type_7	 - 	cl00467
Q#2233 - >Tb927.9.11310	multi-dom	223711	45	222	3.89608e-45	150.141	COG0638	PRE1	 - 	 - 
Q#2237 - >Tb927.7.2310	specific	240130	72	382	6.26287e-74	229.808	cd04860	AE_Prim_S	 - 	cl01287
Q#2239 - >Tb927.2.6430	specific	289949	25	375	2.3505e-55	188.137	pfam13206	VSG_B	 - 	cl20486
Q#2240 - >Tb927.10.2190	specific	282825	6	185	4.31878e-130	365.735	pfam05018	DUF667	 - 	cl04888
Q#2241 - >Tb927.10.4000	superfamily	304874	35	277	3.76303e-72	220.831	cl23717	crotonase-like superfamily	 - 	 - 
Q#2246 - >Tb927.11.18380	superfamily	289949	1	297	2.84268e-16	77.5852	cl20486	VSG_B superfamily	 - 	 - 
Q#2247 - >Tb927.10.10610	specific	282269	50	211	5.49311e-72	215.014	pfam04387	PTPLA	 - 	cl02156
Q#2248 - >Tb927.3.4220	superfamily	302633	90	139	3.24348e-11	57.689	cl17238	RING superfamily	 - 	 - 
Q#2249 - >Tb927.11.7214	superfamily	302624	231	302	0.00116761	37.6639	cl17173	AdoMet_MTases superfamily	C	 - 
Q#2259 - >Tb927.11.19660	superfamily	279282	5	349	4.72602e-10	59.7317	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#2262 - >Tb927.9.15760	specific	289949	14	357	2.25549e-84	262.481	pfam13206	VSG_B	 - 	cl20486
Q#2262 - >Tb927.9.15760	multi-dom	140295	1	474	0	910.057	PTZ00269	PTZ00269	 - 	 - 
Q#2263 - >Tb927.8.3190	multi-dom	185628	34	174	0.00348514	37.747	PTZ00449	PTZ00449	NC	 - 
Q#2264 - >Tb927.8.5820	specific	281960	139	291	7.82357e-41	140.021	pfam04031	Las1	 - 	cl04371
Q#2268 - >Tb927.2.270	superfamily	302859	49	503	0	596.811	cl19421	RHSP superfamily	C	 - 
Q#2271 - >Tb927.8.570	superfamily	294047	1	184	1.5608e-52	170.237	cl00057	vWFA superfamily	 - 	 - 
Q#2272 - >Tb927.7.410	multi-dom	223526	75	124	0.00919827	34.4673	COG0449	GlmS	NC	 - 
Q#2274 - >Tb927.8.8040	specific	277316	20	234	5.98324e-33	118.242	cd00144	MPP_PPP_family	 - 	cl13995
Q#2274 - >Tb927.8.8040	multi-dom	234673	21	231	3.18746e-30	112.567	PRK00166	apaH	 - 	 - 
Q#2275 - >Tb927.11.1550	superfamily	281193	23	220	6.55151e-12	63.6451	cl03915	XRN_N superfamily	 - 	 - 
Q#2277 - >Tb927.4.4210	superfamily	279742	683	861	5.19434e-53	181.645	cl03209	Peptidase_M41 superfamily	 - 	 - 
Q#2277 - >Tb927.4.4210	specific	278434	347	480	1.40151e-40	144.275	pfam00004	AAA	 - 	cl21455
Q#2277 - >Tb927.4.4210	multi-dom	273520	276	864	9.96035e-156	464.451	TIGR01241	FtsH_fam	 - 	 - 
Q#2278 - >Tb927.7.660	specific	290351	53	453	2.32064e-66	212.209	pfam13621	Cupin_8	 - 	cl21464
Q#2280 - >Tb927.5.3740	superfamily	302633	27	153	3.9374e-16	67.9364	cl17238	RING superfamily	 - 	 - 
Q#2280 - >Tb927.5.3740	multi-dom	289448	27	145	8.78364e-22	82.0672	pfam12678	zf-rbx1	 - 	 - 
Q#2281 - >Tb927.11.1340	superfamily	304357	126	360	2.98089e-06	48.8695	cl21453	PKc_like superfamily	 - 	 - 
Q#2281 - >Tb927.11.1340	multi-dom	223589	126	382	3.47375e-06	49.3552	COG0515	SPS1	C	 - 
Q#2282 - >Tb927.11.8860	specific	292260	96	240	1.97956e-50	170.56	pfam15627	CEP76-C2	 - 	cl21421
Q#2284 - >Tb927.9.13030	specific	277198	212	270	1.39683e-20	82.1214	cd15845	SNARE_syntaxin16	 - 	cl22856
Q#2284 - >Tb927.9.13030	specific	283412	246	296	2.07768e-07	45.4827	pfam05739	SNARE	 - 	cl22856
Q#2284 - >Tb927.9.13030	multi-dom	227635	41	305	7.13778e-15	71.7959	COG5325	COG5325	 - 	 - 
Q#2286 - >Tb927.5.4950	specific	289949	33	351	2.4079e-48	169.648	pfam13206	VSG_B	 - 	cl20486
Q#2286 - >Tb927.5.4950	specific	287612	418	531	1.32086e-21	88.2357	pfam10659	Trypan_glycop_C	 - 	cl11264
Q#2288 - >Tb927.9.7910	multi-dom	275316	113	232	5.20956e-05	43.0852	TIGR04523	Mplasa_alph_rch	NC	 - 
Q#2290 - >Tb927.7.6440	superfamily	304603	125	189	4.19936e-08	47.1828	cl22856	SNARE superfamily	 - 	 - 
Q#2292 - >Tb927.4.4130	multi-dom	274008	23	805	3.25551e-12	69.315	TIGR02168	SMC_prok_B	 - 	 - 
Q#2293 - >Tb927.10.11930	specific	187644	3	260	1.06977e-160	444.968	cd08940	HBDH_SDR_c	 - 	cl21454
Q#2293 - >Tb927.10.11930	multi-dom	211705	4	260	5.26198e-107	308.915	TIGR01963	PHB_DH	 - 	 - 
Q#2294 - >Tb927.3.5340	specific	128966	286	325	0.00118359	34.9358	smart00727	STI1	 - 	cl17974
Q#2294 - >Tb927.3.5340	multi-dom	290150	132	197	3.75852e-10	54.255	pfam13414	TPR_11	 - 	 - 
Q#2295 - >Tb927.11.9360	specific	260122	82	366	2.72521e-87	267.795	cd13959	PT_UbiA_COQ2	 - 	cl00337
Q#2296 - >Tb927.11.3600	specific	279271	92	166	1.05463e-28	103.282	pfam00900	Ribosomal_S4e	 - 	cl03010
Q#2296 - >Tb927.11.3600	specific	240511	175	226	4.29678e-23	87.9563	cd06087	KOW_RPS4	 - 	cl00354
Q#2296 - >Tb927.11.3600	specific	292739	209	257	5.7522e-17	71.3956	pfam16121	40S_S4_C	 - 	cl24634
Q#2296 - >Tb927.11.3600	specific	285333	3	36	2.04327e-15	67.2159	pfam08071	RS4NT	 - 	cl06900
Q#2296 - >Tb927.11.3600	specific	279780	48	87	6.33299e-05	38.2559	pfam01479	S4	 - 	cl09940
Q#2296 - >Tb927.11.3600	multi-dom	140250	1	273	0	546.519	PTZ00223	PTZ00223	 - 	 - 
Q#2297 - >Tb927.10.2860	specific	238121	46	392	3.31681e-71	233.766	cd00200	WD40	 - 	cl02567
Q#2297 - >Tb927.10.2860	multi-dom	225201	45	393	2.30329e-38	147.928	COG2319	WD40	C	 - 
Q#2299 - >Tb927.4.4890	superfamily	294313	286	541	8.59895e-26	106.196	cl00459	MIT_CorA-like superfamily	N	 - 
Q#2300 - >Tb927.9.7930	multi-dom	235505	107	178	0.000699762	39.8538	PRK05563	PRK05563	NC	 - 
Q#2301 - >Tb927.5.1650	superfamily	304357	352	683	0	539.599	cl21453	PKc_like superfamily	 - 	 - 
Q#2301 - >Tb927.5.1650	multi-dom	214567	366	678	3.77385e-62	206.227	smart00220	S_TKc	 - 	 - 
Q#2303 - >Tb927.9.12810	specific	282834	102	473	5.29519e-141	408.473	pfam05028	PARG_cat	 - 	cl04895
Q#2305 - >Tb927.5.5310	specific	289949	25	336	1.05559e-36	137.291	pfam13206	VSG_B	 - 	cl20486
Q#2306 - >Tb927.11.18510	superfamily	279282	31	404	1.60826e-28	115.2	cl03014	Trypan_glycop superfamily	 - 	 - 
Q#2309 - >Tb927.9.2100	superfamily	302624	147	290	0.000438107	39.4896	cl17173	AdoMet_MTases superfamily	 - 	 - 
Q#2310 - >Tb927.10.15930	specific	238487	322	386	1.43483e-08	50.716	cd00987	PDZ_serine_protease	 - 	cl00117
Q#2310 - >Tb927.10.15930	superfamily	302802	34	137	0.00925737	36.4948	cl19252	MreC superfamily	C	 - 
Q#2310 - >Tb927.10.15930	multi-dom	223343	318	386	1.94244e-05	45.2715	COG0265	DegQ	N	 - 
Q#2311 - >Tb927.9.12120	specific	278578	232	318	6.82781e-23	89.6379	pfam00153	Mito_carr	 - 	cl02813
Q#2311 - >Tb927.9.12120	specific	278578	130	222	2.18317e-13	63.8295	pfam00153	Mito_carr	 - 	cl02813
Q#2311 - >Tb927.9.12120	superfamily	278578	25	109	1.21887e-09	53.4291	cl02813	Mito_carr superfamily	 - 	 - 
Q#2314 - >Tb927.7.1960	specific	140236	1	690	0	1452.15	PTZ00209	PTZ00209	 - 	cl19421
Q#2315 - >Tb927.11.2820	multi-dom	285747	116	313	0.00267652	39.75	pfam08580	KAR9	N	 - 
Q#2316 - >Tb927.6.4780	specific	185710	369	586	8.6666e-135	395.771	cd07900	Adenylation_DNA_ligase_I_Euk	 - 	cl12015
Q#2316 - >Tb927.6.4780	specific	153438	592	734	4.18545e-88	272.043	cd07969	OBF_DNA_ligase_I	 - 	cl08424
Q#2316 - >Tb927.6.4780	specific	282522	121	292	2.29795e-47	163.85	pfam04675	DNA_ligase_A_N	 - 	cl20272
Q#2316 - >Tb927.6.4780	multi-dom	234900	121	735	3.00344e-165	487.942	PRK01109	PRK01109	 - 	 - 
Q#2317 - >Tb927.9.14080	superfamily	304603	143	201	2.7196e-22	84.3425	cl22856	SNARE superfamily	 - 	 - 
Q#2317 - >Tb927.9.14080	specific	290490	77	112	1.37878e-05	40.5706	pfam13774	Longin	N	cl16386
Q#2317 - >Tb927.9.14080	multi-dom	227472	6	205	1.2076e-26	99.4252	COG5143	SNC1	 - 	 - 
Q#2318 - >Tb927.7.2930	superfamily	305064	5	121	4.22034e-49	151.719	cl23907	H2A superfamily	 - 	 - 
Q#2318 - >Tb927.7.2930	multi-dom	240330	1	134	1.82031e-72	211.359	PTZ00252	PTZ00252	 - 	 - 
Q#2319 - >Tb927.9.5680	superfamily	294334	66	385	4.75663e-63	211.788	cl00490	EEP superfamily	 - 	 - 
Q#2319 - >Tb927.9.5680	superfamily	295372	533	776	6.12828e-42	150.954	cl02570	RhoGAP superfamily	 - 	 - 
Q#2321 - >Tb927.3.2600	specific	278688	1029	1190	3.273e-23	96.9198	pfam00270	DEAD	 - 	cl21455
Q#2321 - >Tb927.3.2600	specific	197757	1596	1673	9.30793e-11	58.3773	smart00490	HELICc	 - 	cl21455
Q#2322 - >Tb927.11.1440	superfamily	304933	19	74	0.00504281	35.0939	cl23776	EFP_modif_epmB superfamily	NC	 - 
Q#2323 - >Tb927.4.910	multi-dom	274009	84	254	0.000761862	39.6659	TIGR02169	SMC_prok_A	NC	 - 
Q#2326 - >Tb927.10.15790	specific	284221	30	64	2.31341e-06	40.7041	pfam06747	CHCH	 - 	cl06008
Q#2328 - >Tb927.5.2020	specific	214857	655	832	8.59279e-12	62.3718	smart00853	MutL_C	 - 	cl07336
Q#2330 - >Tb927.8.200	superfamily	304462	37	338	2.26305e-88	269.07	cl21608	Galactosyl_T superfamily	 - 	 - 
Q#2331 - >Tb11.1431	specific	289949	32	320	6.64059e-34	128.817	pfam13206	VSG_B	 - 	cl20486
Q#2332 - >Tb927.6.5190	specific	282431	66	125	3.76384e-12	60.4391	pfam04566	RNA_pol_Rpb2_4	 - 	cl04594
Q#2332 - >Tb927.6.5190	superfamily	305168	508	542	2.30426e-10	61.3753	cl24011	RNA_pol_B_RPB2 superfamily	N	 - 
Q#2333 - >Tb927.10.390	superfamily	294102	3	146	0.000199217	37.291	cl00155	UBQ superfamily	 - 	 - 
Q#2334 - >Tb927.10.8140	superfamily	294473	13	158	8.97008e-64	191.52	cl00728	EVE superfamily	 - 	 - 
Q#2335 - >Tb927.5.1370	superfamily	294131	34	193	7.66669e-17	74.4958	cl00197	cyclophilin superfamily	 - 	 - 
Q#2336 - >Tb927.11.1260	specific	278548	385	618	2.13301e-55	190.08	pfam00122	E1-E2_ATPase	 - 	cl02811
Q#2336 - >Tb927.11.1260	specific	238219	104	165	3.42465e-11	58.0009	cd00371	HMA	 - 	cl00207
Q#2336 - >Tb927.11.1260	specific	226572	784	880	1.23722e-09	56.4131	COG4087	COG4087	N	cl21460
Q#2336 - >Tb927.11.1260	specific	238219	187	250	4.4705e-09	52.2229	cd00371	HMA	 - 	cl00207
Q#2336 - >Tb927.11.1260	multi-dom	225127	184	932	0	621.154	COG2217	ZntA	 - 	 - 
Q#2342 - >Tb927.5.2950	specific	284078	132	164	1.95666e-13	63.4399	pfam06565	DUF1126	 - 	cl24187
Q#2342 - >Tb927.5.2950	specific	284078	467	499	2.13362e-06	43.4096	pfam06565	DUF1126	 - 	cl24187
Q#2342 - >Tb927.5.2950	specific	284078	294	324	0.00112339	35.7056	pfam06565	DUF1126	 - 	cl24187
Q#2342 - >Tb927.5.2950	multi-dom	128921	106	216	1.83792e-26	102.775	smart00676	DM10	 - 	 - 
Q#2342 - >Tb927.5.2950	multi-dom	128921	269	390	4.00983e-20	84.671	smart00676	DM10	 - 	 - 
Q#2342 - >Tb927.5.2950	multi-dom	128921	446	546	6.29054e-18	78.5078	smart00676	DM10	 - 	 - 
Q#2343 - >Tb927.6.4350	specific	197652	172	219	0.00153277	35.3488	smart00322	KH	N	cl00098
Q#2343 - >Tb927.6.4350	multi-dom	224019	65	250	1.03127e-44	150.134	COG1094	Krr1	 - 	 - 
Q#2346 - >Tb927.4.1170	specific	238125	26	154	2.74529e-35	123.648	cd00204	ANK	 - 	cl02529
Q#2346 - >Tb927.4.1170	specific	238125	128	195	1.56221e-11	59.7046	cd00204	ANK	C	cl02529
Q#2346 - >Tb927.4.1170	multi-dom	289560	36	131	1.03259e-18	78.5902	pfam12796	Ank_2	 - 	 - 
Q#2346 - >Tb927.4.1170	multi-dom	289560	105	195	4.40845e-15	68.575	pfam12796	Ank_2	 - 	 - 
Q#2348 - >Tb927.11.16050	specific	107226	9	90	4.98341e-31	114.291	cd06469	p23_DYX1C1_like	 - 	cl00175
Q#2348 - >Tb927.11.16050	multi-dom	290150	253	315	2.79573e-08	49.2474	pfam13414	TPR_11	 - 	 - 
Q#2348 - >Tb927.11.16050	multi-dom	290150	403	459	9.99801e-07	45.0102	pfam13414	TPR_11	 - 	 - 
Q#2350 - >Tb927.11.11450	specific	290151	379	428	1.52921e-06	44.2346	pfam13415	Kelch_3	 - 	cl02701
Q#2350 - >Tb927.11.11450	specific	279660	419	463	0.00128185	35.6658	pfam01344	Kelch_1	 - 	cl02701
Q#2352 - >Tb927.7.3450	specific	290545	86	138	1.26838e-07	45.2777	pfam13833	EF-hand_8	 - 	cl08302
